total_orders,total_spent,days_since_last_order,avg_spend,response_rate,count
1.0,139.74462887419702,153.46681045935512,139.7432314418826,0.0025061498074354046,63981
1.0,1346.4620489977729,241.65167037861914,1346.4485845119275,0.0021111729769858947,2245
0.0,0.0,224.0,0.0,0.0013935483870967742,775
1.0,141.88899229346487,415.6380702836005,141.88757341773066,0.0,32440
